# NLOPS_y_0.0
0.4 59.2412 0 0
0.6 71.8912 0 0
1.0 93.4874 0 0


# NLOPS_mur2.0_muf1.0_y_2.0
R central min max
0.03 17.9839 0 0
0.05 23.8915 0 0
0.1 34.4411 0 0
0.2 48.647 0 0
0.4 66.8249 0 0
0.6 80.2061 0 0
1.0 104.311 0 0


# NLOPS_mur2.0_muf2.0_y_2.0
R central min max
0.03 18.0396 0 0
0.05 23.9398 0 0
0.1 34.4446 0 0
0.2 48.5804 0 0
0.4 66.6924 0 0
0.6 79.9441 0 0
1.0 104.02 0 0


# NLOPS_py6_y_2.0
R central min max
0.03 13.5732 0 0
0.05 19.2139 0 0
0.1 29.5399 0 0
0.2 42.8282 0 0
0.4 59.4766 0 0
0.6 71.7601 0 0
1.0 93.3738 0 0


# NLOPS_hw6_y_2.0
R central min max
0.03 18.8783 0 0
0.05 22.6804 0 0
0.1 30.0594 0 0
0.2 40.488 0 0
0.4 54.683 0 0
0.6 65.7285 0 0
1.0 85.1613 0 0


# NLOPS_noISR_y_2.0
R central min max
0.03 15.4288 0 0
0.05 20.3856 0 0
0.1 29.3296 0 0
0.2 40.714 0 0
0.4 54.6721 0 0
0.6 63.9261 0 0
1.0 76.9116 0 0


# NLOPS_py6_noISR_y_2.0
R central min max
0.03 12.4065 0 0
0.05 17.3825 0 0
0.1 26.459 0 0
0.2 38.2803 0 0
0.4 52.9868 0 0
0.6 63.0389 0 0
1.0 77.6818 0 0


# NLO_y_2.0
R central min max
0.1 75.9699 0 0
0.2 76.2344 0 0
0.3 76.8005 0 0
0.4 77.5413 0 0
0.5 78.4418 0 0
0.6 79.4532 0 0
0.7 80.5657 0 0
0.8 81.7775 0 0
0.9 83.0313 0 0
1.0 84.3352 0 0


# LOPS_y_2.0
R central min max
0.03 16.767 0 0
0.05 20.5873 0 0
0.1 29.8198 0 0
0.2 42.3419 0 0
0.4 60.8068 0 0
0.6 73.7535 0 0
1.0 97.7366 0 0


# NLOPS_y_2.5
R central min max
0.03 8.497 0 0
0.05 11.4163 0 0
0.1 16.6954 0 0
0.2 23.5677 0 0
0.4 32.2203 0 0
0.6 38.704 0 0
1.0 49.5152 0 0


# NLOPS_mur0.5_muf0.5_y_2.5
R central min max
0.03 9.44637 0 0
0.05 12.6728 0 0
0.1 18.6293 0 0
0.2 26.5284 0 0
0.4 36.5757 0 0
0.6 43.6048 0 0
1.0 56.0278 0 0


# NLOPS_mur0.5_muf1.0_y_2.5
R central min max
0.03 9.4158 0 0
0.05 12.7016 0 0
0.1 18.5535 0 0
0.2 26.0632 0 0
0.4 35.438 0 0
0.6 42.3564 0 0
1.0 54.6422 0 0


# NLOPS_mur1.0_muf0.5_y_2.5
R central min max
0.03 8.45019 0 0
0.05 11.3886 0 0
0.1 16.7407 0 0
0.2 23.6298 0 0
0.4 32.5415 0 0
0.6 39.0285 0 0
1.0 50.2566 0 0


# NLOPS_mur1.0_muf2.0_y_2.5
R central min max
0.03 8.06549 0 0
0.05 10.7926 0 0
0.1 15.7974 0 0
0.2 22.4735 0 0
0.4 30.9836 0 0
0.6 37.0498 0 0
1.0 47.858 0 0


# NLOPS_mur2.0_muf1.0_y_2.5
R central min max
0.03 9.41858 0 0
0.05 12.7168 0 0
0.1 18.5446 0 0
0.2 25.9645 0 0
0.4 35.4869 0 0
0.6 42.6015 0 0
1.0 54.9198 0 0


# NLOPS_mur2.0_muf2.0_y_2.5
R central min max
0.03 9.3728 0 0
0.05 12.6981 0 0
0.1 18.5268 0 0
0.2 26.0537 0 0
0.4 35.5551 0 0
0.6 42.617 0 0
1.0 54.8952 0 0


# NLOPS_py6_y_2.5
R central min max
0.03 7.01995 0 0
0.05 10.047 0 0
0.1 15.6254 0 0
0.2 23.072 0 0
0.4 32.1958 0 0
0.6 38.497 0 0
1.0 48.9532 0 0


# NLOPS_hw6_y_2.5
R central min max
0.03 10.4713 0 0
0.05 12.5267 0 0
0.1 16.5212 0 0
0.2 22.2487 0 0
0.4 30.0049 0 0
0.6 35.768 0 0
1.0 46.4456 0 0


# NLOPS_noISR_y_2.5
R central min max
0.03 8.09949 0 0
0.05 10.8355 0 0
0.1 15.7575 0 0
0.2 21.9446 0 0
0.4 29.3713 0 0
0.6 34.2797 0 0
1.0 41.0299 0 0


# NLOPS_py6_noISR_y_2.5
R central min max
0.03 6.53346 0 0
0.05 9.23126 0 0
0.1 14.2334 0 0
0.2 20.7395 0 0
0.4 28.6538 0 0
0.6 33.8682 0 0
1.0 41.3571 0 0


# NLO_y_2.5
R central min max
0.1 41.8327 0 0
0.2 41.9684 0 0
0.3 42.2498 0 0
0.4 42.62 0 0
0.5 43.0679 0 0
0.6 43.5762 0 0
0.7 44.1391 0 0
0.8 44.7747 0 0
0.9 45.427 0 0
1.0 46.1095 0 0


# LOPS_y_2.5
R central min max
0.03 8.27737 0 0
0.05 10.8243 0 0
0.1 16.6609 0 0
0.2 24.9382 0 0
0.4 35.338 0 0
0.6 41.5991 0 0
1.0 51.1499 0 0


